2452125.53977 15.759 0.008 5.60 1451.0
2452129.62312 15.778 0.005 3.72 807.0
2452132.56739 15.772 0.006 4.43 794.0
2452135.70504 15.771 0.005 4.19 878.0
2452140.66302 15.785 0.006 5.56 721.0
2452144.54739 15.778 0.006 4.62 901.0
2452160.53646 15.769 0.007 5.78 865.0
2452168.60389 15.767 0.006 5.45 782.0
2452175.57580 15.735 0.007 5.15 2943.0
2452187.51327 15.776 0.006 5.44 977.0
2452206.50895 15.781 0.008 6.50 1408.0
2452331.84956 15.775 0.006 3.82 1199.0
2452346.89588 15.777 0.006 4.09 811.0
2452358.81957 15.776 0.006 4.20 810.0
2452365.91969 15.783 0.007 4.01 1614.0
2452382.90586 15.779 0.006 4.06 861.0
2452386.84916 15.777 0.006 5.06 845.0
2452390.79230 15.772 0.006 4.44 1048.0
2452397.75433 15.757 0.005 3.64 890.0
2452401.77911 15.782 0.006 4.07 778.0
2452403.83515 15.766 0.005 3.45 784.0
2452405.80360 15.778 0.006 4.61 736.0
2452414.78053 15.772 0.006 4.22 761.0
2452416.75488 15.773 0.006 4.56 814.0
2452424.84660 15.788 0.007 5.70 1021.0
2452428.74891 15.783 0.005 4.45 800.0
2452432.79208 15.785 0.007 6.51 856.0
2452434.65988 15.791 0.006 4.10 739.0
2452436.70550 15.769 0.005 3.61 743.0
2452438.68382 15.779 0.006 4.60 659.0
2452440.78805 15.780 0.006 4.34 720.0
2452443.69061 15.790 0.006 4.37 694.0
2452445.57171 15.787 0.006 4.57 955.0
2452448.54505 15.784 0.009 4.49 4260.0
2452453.80721 15.781 0.006 4.41 989.0
2452459.49855 15.813 0.006 6.43 761.0
2452463.47967 15.771 0.007 5.98 1084.0
2452464.70977 15.782 0.005 3.61 666.0
2452467.61274 15.777 0.006 5.85 699.0
2452469.62714 15.774 0.005 3.53 561.0
2452471.63895 15.779 0.005 3.66 687.0
2452473.60003 15.762 0.006 4.73 743.0
2452483.66888 15.778 0.006 4.67 819.0
2452486.65225 15.784 0.007 6.39 658.0
2452490.61884 15.778 0.007 6.32 682.0
2452493.57862 15.776 0.006 4.23 786.0
2452495.65268 15.761 0.005 3.72 753.0
2452497.70856 15.771 0.006 4.17 950.0
2452499.75545 15.779 0.006 4.46 981.0
2452502.49907 15.775 0.006 4.22 963.0
2452508.59395 15.771 0.006 4.11 994.0
2452512.55029 15.768 0.006 4.50 1021.0
2452517.65101 15.786 0.006 4.35 783.0
2452520.50975 15.787 0.006 5.14 859.0
2452526.60325 15.766 0.005 3.68 703.0
2452537.58592 15.782 0.007 6.48 1050.0
2452541.58404 15.783 0.006 4.39 1088.0
2452547.52212 15.773 0.007 5.16 1119.0
2452551.55830 15.785 0.007 6.22 857.0
2452556.51306 15.782 0.006 4.80 1010.0
2452563.54655 15.781 0.006 4.25 1078.0
2452574.52585 15.783 0.007 4.91 1509.0
2452705.88942 15.788 0.005 4.82 686.0
2452706.85529 15.776 0.006 5.22 777.0
2452714.83961 15.778 0.005 4.31 802.0
2452728.86949 15.773 0.006 5.73 807.0
2452733.85237 15.778 0.006 4.50 977.0
2452752.89856 15.773 0.006 4.58 997.0
2452756.86960 15.781 0.006 4.38 849.0
2452760.83785 15.779 0.006 5.14 1004.0
2452766.86979 15.770 0.006 4.10 874.0
2452770.75743 15.785 0.006 4.48 933.0
2452783.75821 15.782 0.005 4.08 839.0
2452785.86981 15.767 0.005 3.85 1286.0
2452786.87187 15.783 0.008 6.25 1163.0
2452789.67788 15.764 0.006 3.93 799.0
2452791.64049 15.776 0.006 4.53 680.0
2452794.79412 15.779 0.006 4.89 759.0
2452796.74488 15.784 0.005 3.53 685.0
2452803.55025 15.787 0.011 6.41 3284.0
2452808.88531 15.782 0.009 6.86 1460.0
2452809.88968 15.774 0.006 4.68 1209.0
2452810.81672 15.789 0.006 4.45 1007.0
2452811.85392 15.776 0.006 4.05 972.0
2452813.65065 15.784 0.008 7.84 785.0
2452815.77233 15.771 0.006 4.27 764.0
2452817.72522 15.771 0.006 4.20 828.0
2452818.78818 15.782 0.007 5.50 817.0
2452820.66047 15.790 0.006 4.18 915.0
2452826.67354 15.777 0.003 4.26 598.0
2452834.71134 15.765 0.008 4.82 2163.0
2452835.82877 15.782 0.007 4.38 1465.0
2452837.56669 15.781 0.007 5.04 1296.0
2452839.60355 15.775 0.006 4.39 771.0
2452841.62090 15.769 0.006 4.61 802.0
2452843.55354 15.773 0.005 4.62 965.0
2452845.58896 15.772 0.006 5.57 779.0
2452849.74146 15.771 0.006 5.04 866.0
2452849.76907 15.772 0.007 5.56 988.0
2452851.75184 15.774 0.006 5.22 968.0
2452853.75469 15.782 0.007 5.87 1081.0
2452856.64343 15.780 0.006 4.58 894.0
2452858.61879 15.769 0.007 3.95 2127.0
2452859.61280 15.766 0.007 4.24 2484.0
2452860.74087 15.788 0.008 4.20 3682.0
2452863.57705 15.780 0.006 3.86 1291.0
2452866.66907 15.776 0.007 5.04 931.0
2452869.66012 15.796 0.005 4.25 852.0
2452872.65465 15.780 0.005 3.69 630.0
2452877.62387 15.779 0.006 4.32 824.0
2452883.59948 15.779 0.005 3.67 750.0
2452890.65596 15.780 0.008 5.98 1394.0
2452892.58940 15.783 0.007 5.46 1229.0
