2452125.64150 16.304 0.011 4.54 2721.0
2452128.57003 16.298 0.008 4.07 1098.0
2452131.56674 16.284 0.008 3.77 1171.0
2452134.66975 16.273 0.011 6.97 1096.0
2452138.54720 16.278 0.009 5.55 1016.0
2452143.52040 16.275 0.012 6.96 1139.0
2452155.64720 16.248 0.013 7.23 1428.0
2452156.48627 16.275 0.010 5.63 1245.0
2452158.49461 16.292 0.009 5.27 998.0
2452158.53762 16.272 0.008 4.77 1002.0
2452162.50413 16.280 0.009 5.16 1085.0
2452168.53885 16.273 0.010 5.77 1129.0
2452173.49686 16.252 0.011 6.58 1185.0
2452184.50009 16.246 0.012 7.12 1275.0
2452194.55447 16.287 0.010 5.02 1216.0
2452321.87307 16.281 0.011 5.64 1543.0
2452324.87519 16.279 0.009 4.55 1316.0
2452341.83166 16.296 0.010 4.43 1931.0
2452350.84477 16.286 0.008 3.89 1230.0
2452358.88424 16.302 0.009 3.92 1186.0
2452370.81249 16.286 0.009 5.09 1131.0
2452381.80789 16.294 0.009 4.50 1071.0
2452384.79037 16.288 0.009 4.65 1163.0
2452388.85023 16.288 0.009 4.57 1147.0
2452391.69275 16.298 0.013 6.21 2016.0
2452400.69063 16.291 0.009 5.14 1233.0
2452402.80557 16.287 0.009 4.07 1218.0
2452404.84251 16.289 0.008 3.52 1150.0
2452410.71524 16.315 0.007 5.03 921.0
2452414.86148 16.299 0.008 4.17 1113.0
2452415.72351 16.287 0.010 5.23 1218.0
2452416.74571 16.279 0.009 4.63 1171.0
2452417.72128 16.284 0.009 4.76 1224.0
2452424.76361 16.284 0.014 4.25 4476.0
2452426.67492 16.300 0.009 4.84 1090.0
2452431.80926 16.294 0.007 4.29 967.0
2452434.80945 16.292 0.008 3.83 1185.0
2452436.58220 16.302 0.010 4.69 1366.0
2452438.61435 16.293 0.009 4.90 1151.0
2452440.59561 16.288 0.009 4.64 1177.0
2452442.61343 16.284 0.008 4.05 1115.0
2452444.70605 16.287 0.010 5.68 1186.0
2452446.64060 16.300 0.009 3.94 1434.0
2452448.52739 16.282 0.015 4.45 5232.0
2452453.73666 16.301 0.010 5.03 1210.0
2452458.73393 16.270 0.010 5.52 1003.0
2452462.72273 16.278 0.008 3.71 962.0
2452463.81981 16.278 0.008 4.49 1112.0
2452466.46291 16.288 0.012 5.97 2006.0
2452466.47175 16.289 0.010 5.84 1254.0
2452466.48065 16.283 0.009 5.48 1168.0
2452466.48963 16.277 0.009 4.96 1134.0
2452466.50234 16.293 0.009 4.72 1132.0
2452466.51152 16.279 0.009 4.67 1131.0
2452466.52054 16.285 0.009 5.35 1128.0
2452466.52952 16.303 0.009 4.74 1104.0
2452466.53998 16.285 0.008 4.03 1061.0
2452466.54915 16.271 0.009 4.50 1064.0
2452466.55848 16.284 0.008 3.99 1038.0
2452466.56215 16.294 0.008 4.29 1034.0
2452466.56808 16.268 0.008 4.17 1027.0
2452466.57700 16.289 0.008 4.44 1025.0
2452466.58895 16.281 0.008 4.32 1002.0
2452466.59889 16.278 0.008 4.54 1005.0
2452466.60791 16.292 0.008 4.42 987.0
2452466.61675 16.282 0.009 4.90 990.0
2452466.62753 16.275 0.009 5.53 1000.0
2452466.63726 16.261 0.010 5.83 1006.0
2452466.64749 16.262 0.010 5.69 1005.0
2452466.65646 16.284 0.009 5.39 988.0
2452466.66539 16.275 0.009 5.36 1014.0
2452466.67805 16.266 0.009 5.66 1019.0
2452466.68691 16.287 0.009 5.02 1010.0
2452466.69577 16.285 0.009 5.60 1021.0
2452466.70568 16.282 0.009 5.20 1006.0
2452466.71596 16.286 0.009 5.27 1048.0
2452466.72507 16.284 0.010 5.86 1065.0
2452466.73407 16.287 0.010 5.97 1092.0
2452466.74332 16.266 0.010 6.25 1089.0
2452466.74979 16.276 0.011 6.37 1103.0
2452466.75931 16.280 0.010 6.00 1111.0
2452466.76807 16.263 0.009 5.42 1096.0
2452466.77743 16.284 0.009 5.02 1109.0
2452466.79001 16.277 0.010 5.33 1142.0
2452466.79904 16.278 0.011 6.02 1202.0
2452466.80971 16.277 0.009 4.90 1216.0
2452466.81862 16.294 0.011 5.90 1315.0
2452466.82854 16.265 0.011 5.71 1363.0
2452466.83737 16.273 0.010 5.45 1408.0
2452466.84634 16.290 0.012 6.44 1506.0
2452468.46484 16.300 0.012 6.14 1730.0
2452470.46516 16.297 0.012 6.22 1855.0
2452472.45994 16.336 0.013 5.90 2634.0
2452472.47845 16.304 0.011 5.69 1961.0
2452472.51680 16.252 0.008 4.45 1833.0
2452472.52644 16.288 0.009 4.39 1834.0
2452472.54500 16.271 0.009 4.79 1735.0
2452472.55393 16.286 0.009 4.80 1818.0
2452472.57271 16.302 0.009 4.65 1803.0
2452472.58320 16.262 0.008 4.66 1675.0
2452472.59228 16.289 0.008 4.58 1577.0
2452472.63373 16.292 0.008 4.60 1345.0
2452472.64301 16.309 0.008 4.63 1342.0
2452472.66326 16.326 0.007 4.79 1199.0
2452472.67213 16.266 0.007 4.22 1167.0
2452472.68097 16.295 0.008 4.70 1073.0
2452472.69128 16.280 0.008 4.41 1004.0
2452472.70023 16.278 0.008 4.68 984.0
2452472.70912 16.287 0.008 4.64 968.0
2452472.71931 16.283 0.008 4.65 933.0
2452472.73262 16.294 0.008 4.85 942.0
2452472.74220 16.278 0.008 4.53 1005.0
2452472.75127 16.287 0.009 5.25 1034.0
2452472.76016 16.285 0.008 4.93 932.0
2452472.76991 16.300 0.007 4.62 919.0
2452472.77894 16.317 0.007 5.03 776.0
2452472.79293 16.299 0.008 5.05 968.0
2452472.80260 16.270 0.007 6.06 681.0
2452472.81138 16.230 0.007 5.77 773.0
2452472.82079 16.271 0.009 6.16 1017.0
2452474.46546 16.280 0.011 5.45 1755.0
2452482.62214 16.283 0.010 5.34 1222.0
2452485.63215 16.281 0.011 6.77 1018.0
2452489.70299 16.282 0.008 4.47 1047.0
2452492.64767 16.284 0.009 4.33 1087.0
2452494.70205 16.276 0.008 5.30 898.0
2452497.50460 16.289 0.009 4.84 1137.0
2452499.54039 16.280 0.009 4.38 1074.0
2452501.56811 16.282 0.008 4.09 1127.0
2452511.54830 16.276 0.010 5.26 1235.0
2452517.48136 16.264 0.014 7.82 1349.0
2452521.51672 16.280 0.009 4.15 1274.0
2452526.54693 16.279 0.008 4.26 1042.0
2452537.47811 16.284 0.012 5.60 1936.0
