2452125.64150 17.047 0.022 4.47 2659.0
2452128.57003 17.086 0.014 4.09 1003.0
2452131.56674 17.054 0.014 3.77 1090.0
2452134.66975 17.082 0.021 6.94 982.0
2452138.54720 17.146 0.019 5.53 906.0
2452143.52040 17.161 0.025 6.79 1036.0
2452155.64720 17.099 0.027 7.27 1319.0
2452156.48627 17.085 0.020 5.70 1171.0
2452158.49461 17.068 0.017 5.29 933.0
2452158.53762 17.071 0.016 4.74 897.0
2452162.50413 17.086 0.018 5.18 990.0
2452168.53885 17.085 0.019 5.86 1012.0
2452173.49686 17.140 0.024 6.70 1098.0
2452180.49552 17.080 0.025 4.62 3861.0
2452184.50009 17.075 0.024 7.25 1177.0
2452194.55447 17.086 0.019 5.13 1108.0
2452321.87307 17.075 0.021 5.46 1433.0
2452324.87519 17.091 0.017 4.39 1202.0
2452341.83166 17.065 0.019 4.37 1808.0
2452350.84477 17.104 0.015 3.76 1131.0
2452358.88424 17.071 0.015 3.79 1067.0
2452370.81249 17.063 0.017 4.87 1008.0
2452381.80789 17.054 0.016 4.50 938.0
2452384.79037 17.051 0.016 4.47 1030.0
2452388.85023 17.074 0.016 4.60 1023.0
2452391.69275 17.067 0.027 6.32 1939.0
2452400.69063 17.025 0.017 5.13 1118.0
2452402.80557 17.066 0.015 4.13 1101.0
2452404.84251 17.062 0.014 3.51 1022.0
2452410.71524 17.128 0.015 4.89 885.0
2452414.86148 17.078 0.015 4.10 1013.0
2452415.72351 17.082 0.019 5.27 1098.0
2452416.74571 17.061 0.017 4.69 1050.0
2452417.72128 17.101 0.018 4.73 1113.0
2452424.76361 17.042 0.027 4.18 4451.0
2452426.67492 17.077 0.017 4.87 969.0
2452431.80926 17.054 0.013 4.32 943.0
2452434.80945 17.074 0.015 3.88 1056.0
2452436.58220 17.059 0.017 4.59 1255.0
2452438.61435 17.055 0.017 4.79 1031.0
2452440.59561 17.050 0.016 4.62 1056.0
2452442.61343 17.055 0.015 4.12 999.0
2452444.70605 17.053 0.019 5.59 1033.0
2452446.64060 17.062 0.017 3.82 1304.0
2452448.52739 17.127 0.032 4.39 5133.0
2452453.73666 17.071 0.018 4.97 1145.0
2452458.73393 17.074 0.018 5.44 878.0
2452462.72273 17.076 0.013 3.80 843.0
2452463.81981 17.069 0.015 4.44 1037.0
2452466.46291 17.064 0.024 5.92 1925.0
2452466.47175 17.078 0.020 5.84 1163.0
2452466.48065 17.058 0.017 5.46 1076.0
2452466.48963 17.055 0.017 4.99 1044.0
2452466.50234 17.082 0.017 4.70 1059.0
2452466.51152 17.063 0.016 4.60 1052.0
2452466.52054 17.063 0.018 5.26 1050.0
2452466.52952 17.072 0.017 4.72 1030.0
2452466.53998 17.049 0.015 4.01 995.0
2452466.54915 17.066 0.016 4.43 1003.0
2452466.55848 17.078 0.015 3.88 971.0
2452466.56215 17.090 0.015 4.21 967.0
2452466.56808 17.047 0.015 4.13 958.0
2452466.57700 17.079 0.015 4.30 957.0
2452466.58895 17.065 0.015 4.20 940.0
2452466.59889 17.072 0.016 4.34 944.0
