2452106.77737 18.302 0.047 5.65 811.0
2452112.76568 18.235 0.037 4.90 708.0
2452128.58275 18.296 0.037 3.99 945.0
2452131.57614 18.309 0.037 3.85 994.0
2452134.67978 18.186 0.045 6.49 940.0
2452138.55990 18.189 0.045 5.90 853.0
2452143.52890 18.445 0.088 7.89 1031.0
2452158.52784 18.179 0.033 4.41 835.0
2452162.51316 18.235 0.048 5.62 975.0
2452168.54798 18.392 0.065 6.50 959.0
2452173.50600 18.194 0.062 7.10 1068.0
2452180.50461 18.213 0.037 4.44 1176.0
2452184.50932 18.254 0.066 7.38 1135.0
2452194.56439 18.289 0.047 4.83 1040.0
2452321.88195 18.340 0.064 5.48 1393.0
2452326.81506 18.375 0.069 6.22 1358.0
2452345.82461 18.260 0.036 3.59 1071.0
2452350.82868 18.193 0.034 3.61 1105.0
2452358.89339 18.264 0.048 4.83 1048.0
2452370.82158 18.226 0.045 5.22 989.0
2452381.82885 18.203 0.036 4.00 935.0
2452384.80172 18.212 0.041 4.48 1020.0
2452388.85949 18.167 0.038 4.36 990.0
2452391.74551 18.204 0.054 4.99 1582.0
2452396.77699 18.200 0.067 3.74 4436.0
2452400.70495 18.220 0.047 5.37 1061.0
2452402.81921 18.270 0.039 4.03 1041.0
2452404.85184 18.235 0.036 3.87 971.0
2452406.93579 18.269 0.057 5.32 1457.0
2452415.73265 18.174 0.045 5.19 1063.0
2452417.70947 18.392 0.054 5.06 1088.0
2452426.68762 18.216 0.041 4.75 934.0
2452431.81831 18.264 0.042 4.84 971.0
2452433.74547 18.233 0.043 4.73 989.0
2452434.81856 18.193 0.034 3.79 978.0
2452436.59308 18.288 0.045 4.44 1187.0
2452438.62346 18.221 0.045 4.97 984.0
2452440.60492 18.297 0.047 5.02 1007.0
2452442.62219 18.343 0.043 4.24 963.0
2452444.71852 18.229 0.046 4.31 1189.0
2452446.68701 18.316 0.048 4.61 1120.0
2452453.74996 18.266 0.047 4.91 1091.0
2452458.74301 18.288 0.047 5.27 845.0
2452462.73174 18.254 0.032 3.90 820.0
2452463.83239 18.345 0.042 4.35 1067.0
2452466.76229 18.290 0.046 5.12 958.0
2452468.47465 18.346 0.057 6.24 1113.0
2452470.47758 18.265 0.057 6.31 1312.0
2452472.48145 18.025 0.048 5.36 1961.0
2452474.47980 18.349 0.077 5.53 2617.0
2452482.63139 18.180 0.045 5.07 1088.0
2452485.64138 18.297 0.056 6.39 910.0
2452489.71204 18.246 0.038 4.44 948.0
2452492.65740 18.240 0.036 4.00 1037.0
2452494.71107 18.125 0.035 4.89 866.0
2452497.51364 18.296 0.045 4.66 983.0
2452499.54962 18.222 0.037 3.91 999.0
2452501.57721 18.248 0.038 4.08 1061.0
2452511.55755 18.243 0.057 5.77 1185.0
2452517.49443 18.273 0.058 6.15 1143.0
2452520.68356 18.252 0.040 4.33 1045.0
2452526.53779 18.244 0.039 4.52 932.0
2452537.48785 18.172 0.050 5.62 1263.0
2452540.50385 18.413 0.062 5.10 1344.0
2452546.51435 18.250 0.049 4.88 1171.0
2452550.49572 18.157 0.060 6.94 1109.0
2452554.56758 18.242 0.048 5.03 1113.0
2452558.50410 18.374 0.066 5.57 1440.0
2452565.50480 18.227 0.058 5.34 1459.0
2452698.89907 18.163 0.049 5.95 1009.0
2452711.88210 18.127 0.038 5.05 917.0
2452721.90379 18.283 0.076 3.97 4674.0
2452730.90269 18.243 0.037 4.08 1038.0
2452743.77918 18.215 0.039 4.09 1118.0
2452748.79785 18.187 0.044 4.42 1392.0
2452755.78789 18.232 0.037 4.18 964.0
2452759.78293 18.203 0.042 4.59 1092.0
2452765.79604 18.258 0.038 4.25 1125.0
2452769.78069 18.173 0.031 4.04 928.0
2452782.71894 18.246 0.050 5.74 1053.0
2452784.71177 18.234 0.035 3.68 945.0
