2452125.61710 15.888 0.008 4.97 2162.0
2452129.69151 15.904 0.006 4.15 631.0
2452132.63307 15.894 0.006 4.20 655.0
2452136.53720 15.891 0.007 5.60 620.0
2452141.54891 15.899 0.006 3.89 634.0
2452144.63908 15.896 0.006 4.26 629.0
2452160.60661 15.895 0.007 5.02 824.0
2452169.52046 15.911 0.009 8.00 749.0
2452175.64462 15.884 0.008 6.03 1488.0
2452188.49588 15.930 0.010 8.16 718.0
2452211.50155 15.900 0.009 6.56 1334.0
2452332.86919 15.849 0.008 4.43 3075.0
2452347.83310 15.879 0.007 4.99 604.0
2452357.86063 15.901 0.006 3.99 588.0
2452372.84851 15.885 0.006 4.62 748.0
2452383.81116 15.882 0.006 4.04 594.0
2452388.79100 15.895 0.007 4.97 784.0
2452390.81391 15.889 0.007 4.45 964.0
2452397.69809 15.894 0.006 4.50 871.0
2452401.82974 15.891 0.006 3.91 790.0
2452403.90672 15.884 0.006 3.93 791.0
2452405.89412 15.895 0.007 4.83 872.0
2452411.73437 15.914 0.004 4.85 618.0
2452414.89346 15.899 0.007 5.44 700.0
2452416.85139 15.903 0.006 4.28 773.0
2452424.81876 15.897 0.007 4.76 843.0
2452428.84738 15.903 0.007 5.40 667.0
2452432.86085 15.889 0.009 7.29 1040.0
2452434.74572 15.886 0.006 3.87 742.0
2452436.79442 15.890 0.006 4.12 708.0
2452438.75519 15.900 0.007 4.89 683.0
2452441.73288 15.896 0.005 3.78 704.0
2452445.63929 15.896 0.006 4.31 623.0
2452448.65746 15.872 0.010 3.73 5796.0
2452455.69702 15.902 0.005 3.54 1380.0
2452459.61703 15.909 0.004 4.72 573.0
2452463.54835 15.895 0.007 5.14 755.0
2452466.64456 15.877 0.007 5.77 538.0
2452468.67485 15.889 0.006 3.80 480.0
2452470.65719 15.883 0.006 4.14 550.0
2452472.68536 15.888 0.006 4.57 599.0
2452481.56470 15.899 0.008 5.71 778.0
2452484.62727 15.899 0.007 5.44 587.0
2452486.71924 15.883 0.007 6.39 644.0
2452490.68743 15.904 0.007 5.77 583.0
2452493.64898 15.896 0.006 4.68 754.0
2452495.74759 15.872 0.007 5.32 938.0
2452498.51445 15.896 0.006 3.29 623.0
2452499.47587 15.890 0.007 4.55 835.0
2452500.48648 15.891 0.007 4.57 841.0
2452500.55895 15.896 0.006 3.69 697.0
2452501.48107 15.906 0.008 6.12 861.0
2452502.49242 15.899 0.007 4.48 899.0
2452502.57015 15.898 0.006 3.82 900.0
2452503.47314 15.898 0.014 5.34 6447.0
2452508.48357 15.878 0.006 4.37 1261.0
2452508.67045 15.895 0.007 4.92 1012.0
2452509.56464 15.913 0.010 5.36 3184.0
2452512.61682 15.902 0.007 4.72 857.0
2452517.57069 15.894 0.007 4.89 682.0
2452520.58605 15.891 0.006 4.30 686.0
2452528.49129 15.886 0.007 5.41 783.0
2452538.49773 15.885 0.007 4.52 954.0
2452542.52502 15.882 0.007 3.49 2176.0
