2072.760422 19.649469 0.025539
2073.735088 19.674667 0.024323
2074.743239 19.703584 0.023799
2075.747163 19.758286 0.030841
2076.786982 19.770572 0.039500
2077.751250 19.709824 0.026070
2078.735686 19.712400 0.028352
2079.716262 19.690954 0.029662
2080.698882 19.672308 0.025118
2081.731100 19.721870 0.028023
2082.772310 19.722261 0.029889
2085.732813 19.763391 0.039147
2086.711108 19.650406 0.024703
2087.725080 19.581167 0.020510
2088.699649 19.690645 0.026542
2089.633733 19.614143 0.053746
2090.739647 19.711800 0.037253
2091.728941 19.604207 0.022345
2092.726935 19.682789 0.036214
2101.659007 19.646333 0.029367
2102.592258 19.683846 0.034760
2103.635219 19.641276 0.021515
2105.657597 19.665844 0.022774
2106.673166 19.774778 0.034996
2111.635150 19.805208 0.039001
2112.634116 19.670400 0.024634
2113.634745 19.857280 0.040508
2114.738256 19.829182 0.057803
2115.638500 19.741278 0.041382
2116.652765 19.750043 0.031854
2117.627457 19.708964 0.025939
2118.640115 19.665133 0.033677
2125.636820 19.625000 0.189935
2128.567050 19.620001 0.108979
2131.563770 19.577999 0.106088
2134.666750 19.622000 0.152346
2138.544190 19.552999 0.133070
2143.517670 19.674999 0.190899
2155.644200 20.320000 0.432848
2156.483280 19.539000 0.134034
2158.513125 19.632000 0.082970
2162.501120 19.691000 0.159092
2168.535900 19.753000 0.194754
2184.497120 20.260000 0.386577
2194.551760 19.525000 0.140780
2321.870190 19.608999 0.163911
2324.872300 19.679001 0.143672
2341.828790 19.660000 0.164875
2350.841900 19.695000 0.115724
2358.881350 19.780001 0.158128
2370.809600 19.750000 0.166803
2381.804990 19.643000 0.133070
2384.787490 19.662001 0.134034
2388.847310 19.490000 0.107052
2391.689850 19.520000 0.188971
2400.687700 19.589001 0.144635
2402.802670 19.653999 0.131143
2404.839580 19.726000 0.134034
2414.778264 19.690417 0.029624
2415.720580 19.646999 0.165839
2416.742750 19.492001 0.111870
2417.765169 19.680742 0.032255
2424.760680 19.532000 0.222707
2426.661842 19.720353 0.038910
2431.806280 19.625000 0.124397
2433.733440 19.664000 0.134998
2434.806490 19.368999 0.090672
2436.579240 19.679001 0.148490
2438.611410 19.548000 0.122470
2440.592640 19.620001 0.120542
2442.610730 19.632000 0.132107
2444.703360 19.855000 0.185116
2446.637900 19.698000 0.142708
2448.670588 19.739143 0.090494
2453.733710 19.778999 0.202465
2454.665938 19.672480 0.027321
2458.730950 19.872999 0.179333
2462.719750 19.625000 0.101271
2463.816820 19.816000 0.141744
2465.653174 19.671231 0.023964
2468.461890 19.959000 0.365370
2470.643863 19.737784 0.027211
2472.461675 19.734500 0.247239
2474.618816 19.689714 0.045282
2482.619150 19.664000 0.174513
2485.629150 20.264999 0.295965
2489.700010 19.667000 0.124397
2492.644690 19.535000 0.110906
2494.699030 20.282000 0.237166
2497.501570 19.896000 0.169694
2499.537380 19.754999 0.133070
2501.565130 19.639000 0.115724
2503.488590 19.764000 0.439596
2511.545300 19.684999 0.181260
2521.513740 19.739000 0.136925
2526.543890 19.649000 0.126325
2537.475050 19.506001 0.225599
2540.491660 19.507000 0.167767
2546.502260 19.973000 0.244877
2550.480400 19.839001 0.304641
2554.555390 19.664000 0.157165
2558.491920 19.907000 0.254516
2693.889260 19.882000 0.185116
2698.887230 19.540001 0.119579
2711.870270 19.617001 0.110906
2721.854636 19.570900 0.101509
2730.891050 19.361000 0.090672
2743.767450 19.607000 0.118615
2748.785980 19.407000 0.123433
2755.775880 19.621000 0.116688
2758.927290 19.714001 0.188007
2765.783990 19.400000 0.096453
2782.704850 19.610001 0.133070
2784.696090 19.718000 0.104161
2786.581640 19.625999 0.205357
2788.683460 19.663000 0.109943
2790.788560 19.763000 0.144635
2796.560460 19.639000 0.124397
2802.555330 20.341000 0.522498
2808.623550 19.601000 0.127288
2810.566120 19.535999 0.127288
2812.567990 19.797001 0.178369
2813.811720 19.716999 0.143672
2815.590320 19.794001 0.144635
2816.655760 19.766001 0.126325
2817.770430 19.813999 0.165839
2818.665270 19.672001 0.124397
2819.759350 19.771999 0.164875
2821.657630 19.555000 0.137889
2826.648290 19.587000 0.135962
2830.778490 19.570999 0.179333
2835.474910 19.462000 0.176441
2837.493700 19.837999 0.202465
2838.724180 19.733999 0.149454
2840.495770 19.531000 0.143672
2842.532240 19.464001 0.126325
2844.608360 19.735001 0.125361
2848.536070 19.573000 0.217887
2851.530800 19.598000 0.123433
2853.548973 19.608000 0.076684
2854.616286 19.793786 0.057060
2855.582208 19.833800 0.098138
2856.580557 19.696333 0.095361
2857.601390 19.638500 0.117301
2858.465660 19.643000 0.244877
2862.490840 20.018999 0.289218
2864.497810 19.794001 0.229454
2865.572380 19.577000 0.085261
2866.647570 19.864000 0.187043
2867.653000 19.844000 0.163911
2868.511320 19.599001 0.123433
2869.585630 19.580000 0.123433
2871.473900 19.684999 0.160056
2875.612490 20.281000 0.328740
2877.648040 19.780001 0.157165
2879.550360 19.672001 0.132107
2884.473350 19.785999 0.235238
2892.502180 19.657000 0.182224
2896.578020 19.759001 0.130179
2899.601460 19.646999 0.116688
2905.541350 19.968000 0.240057
2909.512160 19.775999 0.181260
2912.534770 19.787001 0.156201
2926.562570 19.667999 0.145599
3040.880780 19.874001 0.244877
3046.865280 19.447001 0.155237
3047.854030 19.667999 0.151382
3055.871690 19.528999 0.123433
3058.889930 19.767000 0.132107
3064.810440 19.797001 0.219815
3067.883900 19.632000 0.103198
3070.845430 19.955999 0.230418
3073.800920 19.694000 0.159092
3075.839470 19.900000 0.182224
3079.884090 19.590000 0.150418
3082.857350 19.712999 0.118615
3084.896680 19.671000 0.092599
3086.829030 19.618999 0.091636
3088.786530 19.634001 0.091636
3089.895770 19.486000 0.085856
3091.815950 19.879999 0.137889
3096.854060 19.882999 0.169694
3098.834570 19.521000 0.091636
3100.795060 19.740999 0.129216
3101.901560 19.777000 0.138853
3103.766320 19.607000 0.112833
3104.880840 19.801001 0.398145
3108.758910 19.634001 0.099344
3109.793820 19.594999 0.113797
3110.825460 19.445000 0.092599
3111.856650 19.533001 0.104161
3112.774290 19.573999 0.098380
3113.864070 19.646999 0.109943
3114.775600 19.579000 0.097417
3115.856660 19.587000 0.100307
3116.914490 19.827000 0.163911
3118.918220 19.695000 0.133070
3122.901620 19.833000 0.185116
3125.861880 19.587000 0.150418
3126.887490 19.608999 0.128252
3127.792980 19.695000 0.145599
3128.811360 19.510000 0.104161
3130.689370 19.750999 0.168730
3135.854260 19.837000 0.143672
3137.929720 19.677999 0.154273
3138.692430 19.804001 0.163911
3139.863730 19.577000 0.108015
3140.869460 19.794001 0.152346
3142.757780 19.791000 0.131143
3144.778680 19.650000 0.110906
3146.778470 19.709000 0.133070
3151.817600 19.826500 0.131168
3152.744550 19.820000 0.157165
3153.749300 19.709999 0.156201
3154.810790 19.941999 0.213068
3156.830510 19.480000 0.123433
3162.805500 19.735001 0.162947
3163.614820 19.773001 0.132107
3164.727100 19.861000 0.159092
3165.747940 19.542000 0.095490
3166.893060 20.245001 0.332595
3167.745930 19.950001 0.189935
3168.741110 19.618000 0.115724
3169.717000 19.729000 0.136925
3170.794550 19.982000 0.148490
3171.817210 19.638000 0.102234
3172.744230 19.815001 0.121506
3174.700530 19.620001 0.094526
3175.710470 19.605000 0.097417
3178.774180 19.815001 0.134998
3179.783920 19.844000 0.151382
3180.712270 19.645000 0.101271
3182.763720 19.781000 0.143672
3183.732360 19.709000 0.141744
3184.690200 19.559000 0.092599
3185.742820 19.646000 0.132107
3193.528360 19.927000 0.169694
3194.587050 19.875999 0.192827
3195.713175 19.645000 0.075774
3196.537450 19.879999 0.176441
3197.504970 19.841999 0.143672
3199.614730 19.797001 0.167767
3201.506570 19.686001 0.134034
3202.561010 19.761999 0.127288
3203.650480 19.662001 0.117652
3204.643750 19.707001 0.109943
3205.766880 19.559999 0.103198
3206.709350 19.798000 0.125361
3207.657910 19.976999 0.189935
3209.702960 19.516001 0.122470
3210.638833 19.766666 0.092711
3211.585403 19.816000 0.092109
3217.555075 19.657499 0.101320
3218.642090 20.046000 0.248733
3223.643350 20.250999 0.339343
3224.688870 19.797001 0.139817
3226.606180 19.783001 0.184152
3228.592580 19.906000 0.154273
3229.625080 20.031000 0.167767
3230.658670 19.608000 0.109943
3231.561990 19.233000 0.089709
3232.589900 19.781000 0.194754
3238.654200 19.663000 0.140780
3239.689740 19.757999 0.160056
3240.670850 20.237000 0.302713
3245.545640 19.598000 0.126325
3246.649340 19.858999 0.199574
3247.615490 19.850000 0.186080
3249.517430 20.108999 0.220779
3250.650180 19.849001 0.186080
3253.514450 19.920000 0.212104
3256.627250 19.646999 0.148490
3259.614060 19.840000 0.180296
3264.524220 19.716000 0.145599
3267.523310 20.576000 0.338379
3272.578730 20.292999 0.291146
3275.561670 19.719999 0.175477
3278.590600 19.796000 0.183188
3281.589520 19.888000 0.131143
3288.537180 19.516001 0.098380
3293.507760 20.044001 0.173550
3295.517950 19.466000 0.084892
3299.521580 19.364000 0.066593
3314.506710 20.365999 0.431884
3408.881850 19.704000 0.151382
3410.877930 19.900999 0.187043
3413.882770 19.672001 0.161020
3421.889010 19.631001 0.099344
3422.858950 19.577999 0.139817
3426.854540 19.641001 0.125361
3429.827670 19.773001 0.190899
