2078.83791 13.571 0.003 11 40 A
2078.84667 13.580 0.003 11 40 A
2078.86497 13.583 0.003 11 40 A
2078.87365 13.578 0.003 11 40 A
2078.88240 13.580 0.003 11 40 A
2079.62222 13.581 0.003 11 40 A
2079.63097 13.580 0.003 11 40 A
2079.63977 13.572 0.003 11 40 A
2079.64852 13.571 0.003 11 40 A
2079.65727 13.573 0.003 11 40 A
2079.66603 13.570 0.003 11 40 A
2079.67583 13.572 0.003 11 40 A
2079.68456 13.577 0.003 11 40 A
2079.69331 13.573 0.003 11 40 A
2079.70202 13.571 0.003 11 40 A
2079.71077 13.574 0.003 11 40 A
2079.73364 13.579 0.003 11 40 A
2079.74242 13.570 0.003 11 40 A
2079.75116 13.579 0.003 11 40 A
2079.75986 13.578 0.003 11 40 A
2079.76862 13.579 0.003 11 40 A
2079.78392 13.578 0.003 11 40 A
2079.79604 13.575 0.003 11 40 A
2079.80478 13.572 0.003 11 40 A
2079.81356 13.570 0.003 11 40 A
2080.55559 13.569 0.003 11 40 A
2080.57005 13.570 0.003 11 40 A
2080.57875 13.566 0.003 11 40 A
2080.58749 13.568 0.003 11 40 A
2080.59620 13.567 0.003 11 40 A
2080.60494 13.577 0.003 11 40 A
2080.61368 13.573 0.003 11 40 A
2080.62838 13.569 0.003 11 40 A
2080.63716 13.561 0.003 11 40 A
2080.64591 13.575 0.003 11 40 A
2080.65470 13.575 0.003 11 40 A
2080.66342 13.571 0.003 11 40 A
2080.67809 13.574 0.003 11 40 A
2080.69972 13.574 0.003 11 40 A
2080.70845 13.570 0.003 11 40 A
2080.71720 13.560 0.003 11 40 A
2080.75097 13.569 0.003 11 40 A
2080.76345 13.568 0.003 11 40 A
2080.77774 13.565 0.003 11 40 A
2080.80314 13.572 0.003 11 40 A
2080.81348 13.566 0.003 11 40 A
2080.82227 13.569 0.003 11 40 A
2080.83101 13.571 0.003 11 40 A
2080.83969 13.567 0.003 11 40 A
2080.84846 13.573 0.003 11 40 A
2080.85724 13.576 0.003 11 40 A
2081.56920 13.571 0.003 11 40 A
2081.57910 13.571 0.003 11 40 A
2081.58783 13.567 0.003 11 40 A
2081.59848 13.575 0.003 11 40 A
2081.61801 13.573 0.003 11 40 A
2081.66077 13.569 0.003 11 40 A
2081.70219 13.568 0.003 11 40 A
2081.71103 13.573 0.003 11 40 A
2081.71987 13.569 0.003 11 40 A
2081.72859 13.576 0.003 11 40 A
2081.73731 13.566 0.003 11 40 A
2081.74607 13.577 0.003 11 40 A
2081.75688 13.571 0.003 11 40 A
2081.76567 13.569 0.003 11 40 A
2081.77442 13.565 0.003 11 40 A
2081.78318 13.570 0.003 11 40 A
2081.80125 13.578 0.003 11 40 A
2081.80999 13.571 0.003 11 40 A
2081.81875 13.566 0.003 11 40 A
2081.83077 13.570 0.003 11 40 A
2081.83952 13.562 0.003 11 40 A
2081.86475 13.569 0.003 11 40 A
2081.86834 13.572 0.003 11 40 A
2081.87962 13.570 0.003 11 40 A
2082.64280 13.568 0.003 11 40 A
2082.68513 13.576 0.003 11 40 A
2082.69589 13.569 0.003 11 40 A
2082.70523 13.570 0.003 11 40 A
2082.71402 13.567 0.003 11 40 A
2082.72649 13.568 0.003 11 40 A
2082.73821 13.567 0.003 11 40 A
2082.74694 13.564 0.003 11 40 A
2082.75565 13.562 0.003 11 40 A
2082.76677 13.567 0.003 11 40 A
2082.78348 13.565 0.003 11 40 A
2082.79222 13.568 0.003 11 40 A
2082.80097 13.568 0.003 11 40 A
2082.80971 13.564 0.003 11 40 A
2082.81847 13.566 0.003 11 40 A
2082.82723 13.567 0.003 11 40 A
2082.83972 13.569 0.003 11 40 A
2082.84849 13.570 0.003 11 40 A
2082.85727 13.567 0.003 11 40 A
2082.86602 13.565 0.003 11 40 A
2082.87479 13.564 0.003 11 40 A
2082.88358 13.564 0.003 11 40 A
2082.89623 13.562 0.003 11 40 A
2085.63080 13.566 0.003 11 40 A
2085.63939 13.567 0.003 11 40 A
2085.64798 13.570 0.003 11 40 A
2085.65662 13.566 0.003 11 40 A
2085.66521 13.571 0.003 11 40 A
2085.67382 13.562 0.003 11 40 A
2085.68505 13.569 0.003 11 40 A
2085.69361 13.565 0.003 11 40 A
2085.70221 13.561 0.003 11 40 A
2085.71082 13.564 0.003 11 40 A
2085.71953 13.562 0.003 11 40 A
2085.72816 13.563 0.003 11 40 A
2085.73794 13.567 0.003 11 40 A
2085.74656 13.568 0.003 11 40 A
2085.75876 13.567 0.003 11 40 A
2085.77536 13.567 0.003 11 40 A
2085.78478 13.568 0.003 11 40 A
2085.79494 13.560 0.003 11 40 A
2085.80353 13.566 0.003 11 40 A
2085.82598 13.560 0.003 11 40 A
2085.83456 13.558 0.003 11 40 A
2085.84315 13.568 0.003 11 40 A
2085.85175 13.564 0.003 11 40 A
2085.86037 13.572 0.003 11 40 A
2086.55481 13.570 0.003 11 40 A
2086.56343 13.567 0.003 11 40 A
2086.57202 13.567 0.003 11 40 A
2086.59175 13.568 0.003 11 40 A
2086.60037 13.570 0.003 11 40 A
2086.60899 13.566 0.003 11 40 A
2086.62829 13.545 0.003 11 40 A
2086.63691 13.565 0.003 11 40 A
2086.64548 13.591 0.003 11  0 A
2086.65410 13.566 0.003 11 40 A
2086.66270 13.566 0.003 11 40 A
2086.67132 13.567 0.003 11 40 A
2086.68306 13.557 0.003 11 40 A
2086.69161 13.560 0.003 11 40 A
2086.70018 13.561 0.003 11 40 A
2086.70878 13.564 0.003 11 40 A
2086.71745 13.568 0.003 11 40 A
2086.73088 13.567 0.003 11 40 A
2086.73953 13.568 0.003 11 40 A
2086.74814 13.560 0.003 11 40 A
2086.75675 13.563 0.003 11 40 A
2086.76535 13.564 0.003 11 40 A
2086.77865 13.565 0.003 11 40 A
2086.78727 13.570 0.003 11 40 A
2086.79592 13.565 0.003 11 40 A
2086.80830 13.564 0.003 11 40 A
2086.81687 13.566 0.003 11 40 A
2086.82549 13.568 0.003 11 40 A
2086.83795 13.570 0.003 11 40 A
2086.84658 13.575 0.003 11 40 A
2086.85519 13.572 0.003 11 40 A
2086.86379 13.577 0.003 11 40 A
2087.56046 13.564 0.003 11 40 A
2087.60209 13.564 0.003 11 40 A
2087.61082 13.565 0.003 11 40 A
2087.61954 13.566 0.003 11 40 A
2087.62827 13.563 0.003 11 40 A
2087.63703 13.564 0.003 11 40 A
2087.64578 13.570 0.003 11 40 A
2087.65476 13.565 0.003 11 40 A
2087.66352 13.568 0.003 11 40 A
2087.67559 13.568 0.003 11 40 A
2087.68432 13.570 0.003 11 40 A
2087.69371 13.564 0.003 11 40 A
2087.71116 13.571 0.003 11 40 A
2087.71993 13.570 0.003 11 40 A
2087.72870 13.565 0.003 11 40 A
2087.73750 13.562 0.003 11 40 A
2087.74628 13.572 0.003 11 40 A
2087.75502 13.578 0.003 11 40 A
2087.76551 13.565 0.003 11 40 A
2087.77426 13.565 0.003 11 40 A
2087.78301 13.572 0.003 11 40 A
2087.79175 13.570 0.003 11 40 A
2087.80049 13.573 0.003 11 40 A
2087.80924 13.567 0.003 11 40 A
2087.81847 13.568 0.003 11 40 A
2087.82720 13.565 0.003 11 40 A
2087.83596 13.565 0.003 11 40 A
2087.84471 13.567 0.003 11 40 A
2087.85346 13.566 0.003 11 40 A
2087.86218 13.560 0.003 11 40 A
2088.55786 13.575 0.003 11 40 A
2088.56977 13.570 0.003 11 40 A
2088.57851 13.574 0.003 11 40 A
2088.58730 13.575 0.003 11 40 A
2088.59609 13.567 0.003 11 40 A
2088.60499 13.574 0.003 11 40 A
2088.61378 13.572 0.003 11 40 A
2088.62254 13.572 0.003 11 40 A
2088.63134 13.571 0.003 11 40 A
2088.64161 13.574 0.003 11 40 A
2088.65041 13.572 0.003 11 40 A
2088.65917 13.571 0.003 11 40 A
2088.66797 13.570 0.003 11 40 A
2088.67912 13.564 0.003 11 40 A
2088.68842 99.999 9.999 11  0 A
2088.69713 13.573 0.003 11 40 A
2088.70588 13.566 0.003 11 40 A
2088.71463 13.573 0.003 11 40 A
2088.72469 13.573 0.003 11 40 A
2088.73859 13.568 0.003 11 40 A
2088.74735 13.566 0.003 11 40 A
2088.75608 13.565 0.003 11 40 A
2088.76481 13.565 0.003 11 40 A
2088.77668 13.565 0.003 11 40 A
2088.78548 13.564 0.003 11 40 A
2088.79423 13.568 0.003 11 40 A
2088.80301 13.568 0.003 11 40 A
2088.81180 13.569 0.003 11 40 A
2088.82055 13.574 0.003 11 40 A
2088.82971 13.569 0.003 11 40 A
2088.83843 13.577 0.003 11 40 A
2088.84722 13.575 0.003 11 40 A
2089.61034 13.576 0.003 11 40 A
2089.61908 13.570 0.003 11 40 A
2089.62781 13.573 0.003 11 40 A
2089.63654 13.575 0.003 11 40 A
2089.64530 13.574 0.003 11 40 A
2089.65445 13.574 0.003 11 40 A
2090.64245 13.575 0.003 11 40 A
2090.65125 13.573 0.003 11 40 A
2090.66119 13.568 0.003 11 40 A
2090.66997 13.573 0.003 11 40 A
2090.67890 13.575 0.003 11 40 A
2090.70715 13.577 0.003 11 40 A
2090.71589 13.572 0.003 11 40 A
2090.72461 13.567 0.003 11 40 A
2090.73332 13.569 0.003 11 40 A
2090.74206 13.570 0.003 11 40 A
2090.75084 13.565 0.003 11 40 A
2090.76041 13.565 0.003 11 40 A
2090.76914 13.569 0.003 11 40 A
2090.77788 13.568 0.003 11 40 A
2090.78664 13.567 0.003 11 40 A
2090.79543 13.563 0.003 11 40 A
2090.80420 13.567 0.003 11 40 A
2090.81627 13.569 0.003 11 40 A
2090.82501 13.570 0.003 11 40 A
2090.83936 13.572 0.003 11 40 A
2091.58676 13.568 0.003 11 40 A
2091.59555 13.567 0.003 11 40 A
2091.60431 13.568 0.003 11 40 A
2091.61502 13.565 0.003 11 40 A
2091.63115 13.572 0.003 11 40 A
2091.65270 13.563 0.003 11 40 A
2091.66227 13.566 0.003 11 40 A
2091.67098 13.568 0.003 11 40 A
2091.68033 13.567 0.003 11 40 A
2091.68916 13.568 0.003 11 40 A
2091.69790 13.563 0.003 11 40 A
2091.70666 13.567 0.003 11 40 A
2091.71565 13.569 0.003 11 40 A
2091.72437 13.570 0.003 11 40 A
2091.73309 13.571 0.003 11 40 A
2091.74185 13.564 0.003 11 40 A
2091.75063 13.563 0.003 11 40 A
2091.76173 13.564 0.003 11 40 A
2091.77465 13.563 0.003 11 40 A
2091.78342 13.561 0.003 11 40 A
2091.79215 13.560 0.003 11 40 A
2091.80094 13.566 0.003 11 40 A
2091.80969 13.570 0.003 11 40 A
2091.81846 13.567 0.003 11 40 A
2091.82741 13.566 0.003 11 40 A
2091.83661 13.563 0.003 11 40 A
2091.84537 13.558 0.003 11 40 A
2091.85414 13.562 0.003 11 40 A
2091.86285 13.560 0.003 11 40 A
2091.87157 13.566 0.003 11 40 A
2092.64416 13.570 0.003 11 40 A
2092.65296 13.568 0.003 11 40 A
2092.66173 13.571 0.003 11 40 A
2092.67328 13.572 0.003 11 40 A
2092.68206 13.563 0.003 11 40 A
2092.69081 13.566 0.003 11 40 A
2092.69959 13.567 0.003 11 40 A
2092.70837 13.563 0.003 11 40 A
2092.71714 13.563 0.003 11 40 A
2092.73240 13.558 0.003 11 40 A
2092.74117 13.570 0.003 11 40 A
2092.75175 13.563 0.003 11 40 A
2092.76047 13.571 0.003 11 40 A
2092.76922 13.571 0.003 11 40 A
2092.77798 13.574 0.003 11 40 A
2092.78672 13.569 0.003 11 40 A
2092.79724 13.569 0.003 11 40 A
2092.80598 13.573 0.003 11 40 A
2092.81470 13.568 0.003 11 40 A
2092.82988 13.571 0.003 11 40 A
2101.55169 13.566 0.003 11 40 A
2101.56043 13.563 0.003 11 40 A
2101.56917 13.557 0.003 11 40 A
2101.57793 13.564 0.003 11 40 A
2101.58661 13.558 0.003 11 40 A
2101.59540 13.567 0.003 11 40 A
2101.60995 13.562 0.003 11 40 A
2101.61873 13.566 0.003 11 40 A
2101.62751 13.560 0.003 11 40 A
2101.63626 13.561 0.003 11 40 A
2101.64495 13.560 0.003 11 40 A
2101.65437 13.561 0.003 11 40 A
2101.66334 13.561 0.003 11 40 A
2101.67209 13.558 0.003 11 40 A
2101.68084 13.569 0.003 11 40 A
2101.68958 13.565 0.003 11 40 A
2101.69833 13.564 0.003 11 40 A
2101.70706 13.564 0.003 11 40 A
2101.72427 13.558 0.003 11 40 A
2101.73964 13.563 0.003 11 40 A
2101.75822 13.565 0.003 11 40 A
2101.76695 13.567 0.003 11 40 A
2101.77573 13.569 0.003 11 40 A
2101.78446 13.565 0.003 11 40 A
2102.53609 13.566 0.003 11 40 A
2102.54486 13.565 0.003 11 40 A
2102.55544 13.567 0.003 11 40 A
2102.56419 13.575 0.003 11 40 A
2102.57994 13.566 0.003 11 40 A
2102.58872 13.570 0.003 11 40 A
2102.59745 13.571 0.003 11 40 A
2102.60623 13.573 0.003 11 40 A
2102.61496 13.573 0.003 11 40 A
2102.62375 13.574 0.003 11 40 A
2102.63307 13.572 0.003 11 40 A
2102.64183 13.568 0.003 11 40 A
2102.65119 13.572 0.003 11 40 A
2103.50001 13.570 0.003 11 40 A
2103.50874 13.581 0.003 11 40 A
2103.51923 13.572 0.003 11 40 A
2103.52796 13.574 0.003 11 40 A
2103.53673 13.574 0.003 11 40 A
2103.54544 13.568 0.003 11 40 A
2103.55418 13.570 0.003 11 40 A
2103.56289 13.580 0.003 11 40 A
2103.57481 13.572 0.003 11 40 A
2103.58359 13.574 0.003 11 40 A
2103.59235 13.572 0.003 11 40 A
2103.60111 13.571 0.003 11 40 A
2103.61052 13.574 0.003 11 40 A
2103.61929 13.569 0.003 11 40 A
2103.62804 13.572 0.003 11 40 A
2103.63674 13.575 0.003 11 40 A
2103.64607 13.572 0.003 11 40 A
2103.65481 13.572 0.003 11 40 A
2103.66471 13.575 0.003 11 40 A
2103.67354 13.573 0.003 11 40 A
2103.68224 13.571 0.003 11 40 A
2103.72327 13.568 0.003 11 40 A
2103.73207 13.570 0.003 11 40 A
2103.74082 13.568 0.003 11 40 A
2103.74956 13.573 0.003 11 40 A
2103.75834 13.575 0.003 11 40 A
2103.76706 13.573 0.003 11 40 A
2103.77580 13.576 0.003 11 40 A
2103.78454 13.575 0.003 11 40 A
2103.79328 13.576 0.003 11 40 A
2105.50627 13.582 0.003 11 40 A
2105.51998 13.583 0.003 11 40 A
2105.52902 13.584 0.003 11 40 A
2105.53777 13.599 0.003 11 40 A
2105.54651 13.584 0.003 11 40 A
2105.55524 13.587 0.003 11 40 A
2105.56644 13.582 0.003 11 40 A
2105.57518 13.583 0.003 11 40 A
2105.58396 13.579 0.003 11 40 A
2105.59270 13.579 0.003 11 40 A
2105.60219 13.584 0.003 11 40 A
2105.61152 13.582 0.003 11 40 A
2105.62059 13.583 0.003 11 40 A
2105.63243 13.580 0.003 11 40 A
2105.64325 13.578 0.003 11 40 A
2105.65200 13.579 0.003 11 40 A
2105.65546 13.584 0.003 11 40 A
2105.66455 13.567 0.003 11 40 A
2105.67330 13.578 0.003 11 40 A
2105.68205 13.580 0.003 11 40 A
2105.69079 13.578 0.003 11 40 A
2105.69956 13.573 0.003 11 40 A
2105.70830 13.573 0.003 11 40 A
2105.71445 13.579 0.003 11 40 A
2105.72470 13.582 0.003 11 40 A
2105.73342 13.581 0.003 11 40 A
2105.74216 13.581 0.003 11 40 A
2105.75092 13.587 0.003 11 40 A
2105.75966 13.582 0.003 11 40 A
2105.76845 13.580 0.003 11 40 A
2105.77758 13.576 0.003 11 40 A
2105.78631 13.582 0.003 11 40 A
2105.79509 13.578 0.003 11 40 A
2105.80391 13.583 0.003 11 40 A
2106.59545 13.590 0.003 11 40 A
2106.60510 13.589 0.003 11 40 A
2106.61431 13.588 0.003 11 40 A
2106.62309 13.589 0.003 11 40 A
2106.63185 13.594 0.003 11 40 A
2106.64136 13.587 0.003 11 40 A
2106.65011 13.589 0.003 11 40 A
2106.65890 13.584 0.003 11 40 A
2106.66795 13.582 0.003 11 40 A
2106.67673 13.580 0.003 11 40 A
2106.68548 13.583 0.003 11 40 A
2106.69416 13.580 0.003 11 40 A
2106.70292 13.584 0.003 11 40 A
2106.71833 13.584 0.003 11 40 A
2106.72710 13.582 0.003 11 40 A
2106.73584 13.574 0.003 11 40 A
2106.74459 13.574 0.003 11 40 A
2106.75329 13.583 0.003 11 40 A
2106.76205 13.582 0.003 11 40 A
2111.51213 13.571 0.003 11 40 A
2111.52090 13.567 0.003 11 40 A
2111.52964 13.565 0.003 11 40 A
2111.53837 13.567 0.003 11 40 A
2111.54716 13.564 0.003 11 40 A
2111.55592 13.568 0.003 11 40 A
2111.56516 13.566 0.003 11 40 A
2111.57389 13.566 0.003 11 40 A
2111.58270 13.569 0.003 11 40 A
2111.59143 13.565 0.003 11 40 A
2111.60019 13.564 0.003 11 40 A
2111.60890 13.563 0.003 11 40 A
2111.61805 13.568 0.003 11 40 A
2111.62740 13.568 0.003 11 40 A
2111.63618 13.581 0.003 11 40 A
2111.64495 13.572 0.003 11 40 A
2111.65372 13.565 0.003 11 40 A
2111.66244 13.572 0.003 11 40 A
2111.67165 13.568 0.003 11 40 A
2111.68039 13.562 0.003 11 40 A
2111.68915 13.567 0.003 11 40 A
2111.69788 13.566 0.003 11 40 A
2111.70662 13.564 0.003 11 40 A
2111.71539 13.565 0.003 11 40 A
2111.72470 13.558 0.003 11 40 A
2111.73343 13.563 0.003 11 40 A
2111.74216 13.558 0.003 11 40 A
2111.75092 13.565 0.003 11 40 A
2112.50470 13.562 0.003 11 40 A
2112.51432 13.569 0.003 11 40 A
2112.52732 13.563 0.003 11 40 A
2112.53610 13.567 0.003 11 40 A
2112.55565 13.566 0.003 11 40 A
2112.56437 13.568 0.003 11 40 A
2112.57867 13.569 0.003 11 40 A
2112.58742 13.570 0.003 11 40 A
2112.60076 13.559 0.003 11 40 A
2112.60949 13.567 0.003 11 40 A
2112.61827 13.565 0.003 11 40 A
2112.62699 13.558 0.003 11 40 A
2112.63574 13.563 0.003 11 40 A
2112.64457 13.563 0.003 11 40 A
2112.66642 13.565 0.003 11 40 A
2112.67518 13.557 0.003 11 40 A
2112.68392 13.553 0.003 11 40 A
2112.69269 13.567 0.003 11 40 A
2112.70281 13.565 0.003 11 40 A
2112.71181 13.564 0.003 11 40 A
2112.72057 13.566 0.003 11 40 A
2112.72933 13.565 0.003 11 40 A
2112.73812 13.562 0.003 11 40 A
2112.74686 13.561 0.003 11 40 A
2112.75627 13.563 0.003 11 40 A
2113.51586 13.568 0.003 11 40 A
2113.52462 13.556 0.003 11 40 A
2113.53337 13.567 0.003 11 40 A
2113.54266 13.570 0.003 11 40 A
2113.55143 13.561 0.003 11 40 A
2113.56017 13.567 0.003 11 40 A
2113.56887 13.571 0.003 11 40 A
2113.57759 13.568 0.003 11 40 A
2113.58635 13.566 0.003 11 40 A
2113.59562 13.567 0.003 11 40 A
2113.60437 13.575 0.003 11 40 A
2113.61311 13.568 0.003 11 40 A
2113.62217 13.570 0.003 11 40 A
2113.63092 13.566 0.003 11 40 A
2113.63966 13.567 0.003 11 40 A
2113.64918 13.568 0.003 11 40 A
2113.65796 13.569 0.003 11 40 A
2113.71536 13.569 0.003 11 40 A
2113.72413 13.566 0.003 11 40 A
2113.73287 13.569 0.003 11 40 A
2113.74161 13.562 0.003 11 40 A
2113.75035 13.563 0.003 11 40 A
2113.75910 13.561 0.003 11 40 A
2113.76831 13.564 0.003 11 40 A
2113.77707 13.567 0.003 11 40 A
2114.69378 13.572 0.003 11 40 A
2114.70253 13.560 0.003 11 40 A
2114.71130 13.567 0.003 11 40 A
