2452124.72424 18.283 0.081 5.35 3252.0
2452128.69518 18.316 0.039 4.92 686.0
2452131.61300 18.286 0.033 4.18 716.0
2452135.58241 18.225 0.026 3.87 571.0
2452140.56252 18.224 0.031 4.68 525.0
2452143.67081 18.236 0.030 3.98 507.0
2452162.63971 18.307 0.037 5.24 508.0
2452170.54620 18.254 0.033 4.69 623.0
2452173.61982 18.352 0.038 5.52 463.0
2452183.56384 18.385 0.058 6.66 857.0
2452185.49786 18.300 0.043 5.25 795.0
2452328.83541 18.287 0.032 3.84 801.0
2452344.88887 18.230 0.030 4.36 583.0
2452351.85083 18.287 0.032 4.37 540.0
2452360.86030 18.329 0.036 4.35 761.0
2452371.83414 18.195 0.031 4.87 542.0
2452381.84146 18.255 0.029 4.11 524.0
2452385.86181 18.225 0.029 3.95 633.0
2452389.86521 18.274 0.032 3.79 712.0
2452391.75884 18.286 0.050 5.34 1091.0
2452400.74790 18.295 0.032 4.00 652.0
2452400.77536 18.214 0.027 3.77 614.0
2452402.86043 18.280 0.033 4.01 744.0
2452404.91100 18.202 0.032 4.73 678.0
2452406.89777 18.215 0.035 4.87 702.0
2452414.82497 18.283 0.034 4.85 562.0
2452416.72086 18.226 0.034 4.82 622.0
2452424.77666 18.272 0.031 3.96 652.0
2452426.72287 18.307 0.037 4.11 1014.0
2452428.80676 18.285 0.036 5.18 526.0
2452431.73861 18.225 0.034 4.75 694.0
2452435.66504 18.273 0.030 3.92 619.0
2452437.72057 18.261 0.043 6.10 605.0
2452439.66044 18.235 0.027 3.68 598.0
2452441.63718 18.265 0.029 4.15 524.0
2452444.63733 18.296 0.032 4.10 561.0
2452452.64614 18.232 0.044 5.67 805.0
2452458.78220 18.183 0.032 5.26 474.0
2452462.64209 18.225 0.025 3.87 440.0
2452464.60045 18.200 0.027 4.11 491.0
2452467.49333 18.277 0.035 4.53 787.0
2452471.73861 18.226 0.027 4.16 503.0
2452473.49122 18.240 0.043 5.13 922.0
2452483.57139 18.275 0.033 4.37 614.0
2452486.53983 18.244 0.040 6.23 526.0
2452490.52249 18.332 0.042 5.73 572.0
2452492.76132 18.285 0.051 6.26 796.0
2452495.55307 18.269 0.031 4.03 683.0
2452499.65730 18.253 0.029 4.15 516.0
2452508.49402 18.257 0.035 3.99 1140.0
2452511.67093 18.283 0.047 5.49 807.0
2452518.58746 18.311 0.037 4.85 544.0
2452521.60109 18.263 0.031 4.44 573.0
2452535.53061 18.258 0.047 5.69 809.0
2452541.50595 18.288 0.029 3.39 684.0
2452546.54799 18.228 0.038 4.86 729.0
2452555.55556 18.268 0.043 5.21 716.0
2452562.50864 18.248 0.041 4.28 1095.0
2452572.50084 18.263 0.064 6.78 1083.0
2452703.90123 18.267 0.035 5.31 594.0
2452712.91599 18.259 0.060 5.42 1928.0
2452727.87492 18.266 0.029 3.78 632.0
2452732.89277 18.172 0.032 4.88 533.0
2452743.88012 18.242 0.027 3.80 494.0
2452752.79356 18.266 0.033 4.31 690.0
2452755.90292 18.257 0.034 5.02 631.0
2452759.89454 18.263 0.036 4.78 752.0
2452765.92130 18.292 0.036 4.64 718.0
