2452124.73027 17.201 0.023 4.92 2180.0
2452128.69818 17.244 0.015 4.76 800.0
2452131.61604 17.231 0.015 4.42 825.0
2452135.58611 17.249 0.013 4.28 672.0
2452140.56664 17.226 0.015 4.79 672.0
2452143.67350 17.246 0.014 4.40 616.0
2452162.64274 17.260 0.017 5.85 607.0
2452170.54926 17.238 0.015 4.79 749.0
2452173.62285 17.245 0.015 5.99 521.0
2452183.56687 17.239 0.022 6.93 990.0
2452185.50087 17.259 0.018 5.73 899.0
2452200.52531 17.222 0.019 4.51 1185.0
2452328.83838 17.223 0.015 3.72 883.0
2452344.89177 17.249 0.015 4.53 702.0
2452351.85376 17.246 0.015 4.79 648.0
2452360.86327 17.262 0.015 4.34 865.0
2452371.83708 17.219 0.015 4.64 680.0
2452381.84437 17.233 0.014 3.90 665.0
2452385.86482 17.220 0.014 4.04 753.0
2452389.86816 17.251 0.015 3.87 830.0
2452391.76180 17.232 0.023 6.13 1248.0
2452400.75086 17.193 0.015 4.46 794.0
2452400.77835 17.222 0.014 4.18 748.0
2452402.86340 17.242 0.015 3.79 871.0
2452404.91398 17.246 0.015 3.97 800.0
2452406.90075 17.242 0.016 4.36 828.0
2452414.82797 17.237 0.016 4.84 684.0
2452416.72386 17.235 0.016 5.02 727.0
2452424.77967 17.220 0.015 4.28 790.0
2452426.72585 17.262 0.016 4.44 983.0
2452428.80979 17.230 0.014 4.43 717.0
2452431.74162 17.230 0.015 4.85 752.0
2452433.71517 17.221 0.015 4.93 698.0
2452435.66806 17.237 0.014 4.16 814.0
2452437.72360 17.255 0.020 6.35 733.0
2452439.66347 17.229 0.014 4.10 741.0
2452441.64019 17.247 0.014 4.13 654.0
2452444.64002 17.227 0.017 5.27 786.0
2452446.74007 17.228 0.016 3.88 978.0
2452452.64918 17.212 0.021 6.46 957.0
2452458.78524 17.249 0.017 5.73 606.0
2452462.64516 17.238 0.013 3.95 554.0
2452464.60349 17.233 0.014 4.13 621.0
2452467.49637 17.249 0.016 4.37 887.0
2452469.50603 17.228 0.014 3.56 818.0
2452471.74165 17.253 0.013 3.73 629.0
2452473.49429 17.256 0.021 5.60 1068.0
2452483.57445 17.240 0.015 4.48 779.0
2452486.54287 17.247 0.018 6.09 660.0
2452490.52554 17.219 0.017 5.87 706.0
2452492.76437 17.230 0.021 6.30 950.0
2452495.55617 17.232 0.015 4.30 808.0
2452497.61419 17.238 0.014 3.74 615.0
2452499.66035 17.248 0.014 3.96 610.0
2452501.67850 17.249 0.014 4.10 701.0
2452508.49708 17.218 0.016 4.39 1157.0
2452511.67402 17.249 0.019 5.31 955.0
2452518.59055 17.245 0.016 4.81 677.0
2452521.60414 17.230 0.014 4.02 691.0
2452535.53368 17.234 0.019 5.38 963.0
2452541.50904 17.219 0.014 3.76 838.0
2452546.55107 17.242 0.017 4.46 896.0
2452550.59629 17.258 0.025 7.68 971.0
2452555.55866 17.244 0.019 5.56 874.0
2452562.51171 17.231 0.019 4.75 1235.0
2452572.53152 17.247 0.024 6.24 1335.0
2452712.91895 17.247 0.036 5.83 4234.0
2452727.87779 17.244 0.014 3.96 785.0
2452732.89570 17.224 0.017 5.72 674.0
2452743.88305 17.234 0.014 4.15 617.0
2452752.79649 17.232 0.016 4.40 810.0
2452755.90584 17.238 0.015 4.21 752.0
2452759.89748 17.256 0.013 3.90 867.0
2452765.92428 17.238 0.015 3.68 865.0
2452770.65337 17.270 0.022 6.30 989.0
2452782.89418 17.241 0.020 6.08 864.0
2452784.83624 17.233 0.015 3.73 714.0
2452786.72607 17.240 0.017 5.07 831.0
2452789.59742 17.254 0.016 4.59 883.0
2452791.55608 17.241 0.018 6.07 822.0
2452794.71662 17.253 0.017 5.97 631.0
2452796.65859 17.255 0.013 3.33 601.0
2452802.71014 17.231 0.019 5.30 950.0
2452808.75498 17.253 0.018 5.08 931.0
2452810.68186 17.252 0.015 4.14 680.0
2452812.65471 17.221 0.014 3.89 752.0
2452813.74307 17.238 0.015 4.54 599.0
2452815.67927 17.228 0.014 4.11 648.0
2452816.81441 17.261 0.019 5.63 817.0
2452817.82373 17.278 0.016 4.26 862.0
2452819.61774 17.235 0.015 4.05 775.0
2452821.58796 17.251 0.016 4.82 752.0
2452830.62714 17.283 0.027 5.28 2495.0
2452835.55498 17.216 0.027 6.71 1450.0
2452836.78627 17.249 0.019 4.32 1626.0
2452838.67957 17.248 0.018 5.76 707.0
2452840.65525 17.249 0.014 4.09 628.0
2452842.67044 17.241 0.013 4.61 678.0
2452844.71847 17.238 0.014 3.92 686.0
2452849.61158 17.242 0.016 6.06 685.0
2452851.64787 17.246 0.015 4.63 629.0
2452853.65741 17.255 0.014 3.69 612.0
2452856.53281 17.257 0.017 4.78 833.0
2452858.51004 17.241 0.016 4.22 1063.0
