2452125.64444 19.377 0.187 4.80 2787.0
2452128.57483 19.429 0.110 4.69 932.0
2452131.56969 19.427 0.093 3.82 974.0
2452134.67355 19.562 0.168 6.89 917.0
2452138.55016 19.365 0.124 5.76 850.0
2452143.52312 19.340 0.167 7.40 962.0
2452155.65016 19.191 0.163 7.14 1242.0
2452156.48926 19.196 0.099 4.97 1024.0
2452158.49758 19.328 0.114 5.33 911.0
2452158.54059 19.613 0.124 4.55 861.0
2452162.50709 19.592 0.145 4.97 944.0
2452168.54179 19.541 0.162 5.86 947.0
2452173.49982 19.339 0.148 6.25 1017.0
2452184.50305 19.444 0.163 6.18 1080.0
2452194.55717 19.669 0.172 5.18 1029.0
2452321.87593 19.511 0.167 5.57 1313.0
2452358.88707 19.317 0.116 5.23 989.0
2452381.81073 19.443 0.107 4.48 855.0
2452388.85311 19.547 0.114 4.27 935.0
2452399.78569 19.468 0.083 3.28 869.0
2452400.69352 19.251 0.101 4.69 1022.0
2452402.80844 19.438 0.098 3.85 1025.0
2452404.84541 19.300 0.084 3.87 947.0
2452410.71813 19.312 0.089 4.55 778.0
2452415.72643 19.506 0.149 5.50 1006.0
2452416.74862 19.566 0.132 4.80 966.0
2452417.72417 19.560 0.140 4.98 1018.0
2452431.81215 19.689 0.128 4.31 917.0
2452433.73934 19.336 0.110 4.85 997.0
2452434.81238 19.491 0.111 4.09 1017.0
2452436.58511 19.283 0.107 4.66 1142.0
2452437.57670 19.319 0.143 6.06 1107.0
2452437.57934 19.123 0.124 6.18 1103.0
2452437.58196 19.187 0.144 6.80 1101.0
2452437.58458 19.272 0.156 6.85 1102.0
2452437.58718 19.148 0.138 6.89 1095.0
2452437.59571 19.412 0.166 6.70 1027.0
2452437.59832 19.346 0.169 7.11 1033.0
2452437.60095 19.213 0.126 6.14 1012.0
2452437.60357 19.466 0.152 5.89 1007.0
2452437.60618 19.030 0.126 7.15 1022.0
2452437.60880 19.069 0.128 7.00 1027.0
2452437.62848 19.345 0.147 6.25 1006.0
2452437.63754 19.479 0.159 6.17 994.0
2452437.64761 19.631 0.179 6.13 968.0
2452437.65661 19.365 0.128 5.62 968.0
2452437.66659 19.487 0.168 6.54 994.0
2452437.69751 19.442 0.141 5.85 937.0
2452437.70639 19.306 0.149 6.73 972.0
2452437.72671 19.624 0.160 5.42 957.0
2452437.73579 19.276 0.109 5.12 956.0
2452437.74531 19.623 0.143 4.81 976.0
2452437.75749 19.430 0.130 5.06 996.0
2452437.76634 19.410 0.127 5.24 1002.0
2452437.77511 19.337 0.114 4.97 994.0
2452437.78391 19.458 0.131 5.23 1003.0
2452437.79318 19.341 0.134 5.90 1027.0
2452437.80198 19.279 0.107 4.87 999.0
2452437.81079 19.475 0.116 4.45 962.0
2452437.81961 19.469 0.124 4.69 1018.0
2452437.83385 19.440 0.127 5.04 1025.0
2452437.84311 19.433 0.136 5.45 1051.0
2452437.85638 19.376 0.138 5.68 1070.0
2452437.87444 19.449 0.172 6.54 1131.0
2452437.89072 19.400 0.177 6.77 1189.0
2452438.61729 19.479 0.107 4.23 919.0
2452439.61425 19.428 0.103 4.26 1029.0
2452439.64705 19.479 0.095 3.85 959.0
2452439.65316 19.482 0.094 3.85 942.0
2452439.67545 19.423 0.090 4.03 920.0
2452439.71185 19.616 0.108 3.75 902.0
2452439.72999 19.493 0.093 3.61 889.0
2452439.74557 19.421 0.089 3.60 913.0
2452439.76107 19.444 0.096 3.85 942.0
2452439.79468 19.444 0.092 3.66 911.0
2452439.80498 19.404 0.100 4.18 991.0
2452439.82101 19.580 0.118 4.34 983.0
2452439.83329 19.228 0.092 4.73 960.0
2452439.84904 19.372 0.108 4.76 929.0
2452439.86112 19.402 0.107 4.57 945.0
2452439.87114 19.534 0.139 5.46 957.0
2452439.88000 19.369 0.120 5.36 958.0
2452439.88953 19.490 0.134 5.17 981.0
2452439.89850 19.279 0.117 5.41 1037.0
2452439.90543 19.348 0.141 6.05 1062.0
2452439.92386 19.195 0.135 6.58 1106.0
2452440.59852 19.654 0.135 4.57 958.0
2452440.64529 19.388 0.103 4.60 924.0
2452440.67410 19.711 0.138 4.52 939.0
2452440.69282 19.489 0.130 5.24 924.0
2452440.71253 19.492 0.089 3.55 825.0
2452440.72815 19.401 0.098 4.21 856.0
2452440.74608 19.414 0.088 3.64 872.0
2452440.75814 19.426 0.087 3.62 856.0
2452440.77410 19.674 0.108 3.72 839.0
2452440.84939 19.485 0.158 5.76 1076.0
2452440.88179 19.564 0.194 6.11 1211.0
2452440.89139 19.504 0.185 6.20 1206.0
2452440.89825 19.335 0.146 5.77 1203.0
2452442.61611 19.645 0.137 4.37 940.0
2452444.57469 19.406 0.127 4.69 1106.0
2452444.59123 19.565 0.125 4.18 1016.0
2452444.60539 19.254 0.107 4.73 991.0
2452444.61617 19.578 0.139 4.84 964.0
2452444.62427 19.760 0.141 4.10 947.0
2452444.63471 19.603 0.131 4.45 938.0
2452444.64278 19.533 0.134 4.84 926.0
2452444.65085 19.457 0.123 5.01 934.0
2452444.65894 19.634 0.149 5.11 943.0
2452444.66810 19.364 0.114 4.87 949.0
2452444.67619 19.566 0.158 5.67 936.0
2452444.68427 19.469 0.125 4.75 920.0
2452444.70044 19.544 0.139 5.03 954.0
2452444.70874 19.673 0.162 5.30 955.0
2452444.71583 19.257 0.101 4.29 1061.0
2452444.72388 19.312 0.111 4.28 1099.0
2452444.73060 19.215 0.103 4.75 1049.0
2452444.73892 19.454 0.133 4.83 1068.0
2452444.74495 19.376 0.128 5.06 1038.0
2452444.75321 19.417 0.135 5.73 1029.0
2452444.76037 19.517 0.126 4.54 975.0
2452444.76585 19.207 0.099 4.68 988.0
2452444.77166 19.364 0.121 5.51 983.0
2452444.78036 19.275 0.107 5.33 993.0
2452444.79173 19.525 0.131 5.03 1024.0
2452444.79979 19.193 0.107 5.49 1039.0
2452444.80784 19.394 0.134 5.38 1051.0
