2452125.64150 19.974 0.285 4.34 2611.0
2452128.57003 19.568 0.109 4.22 986.0
2452131.56674 19.406 0.092 3.83 1066.0
2452134.66975 19.552 0.177 7.56 990.0
2452138.54720 19.248 0.107 5.93 908.0
2452143.52040 19.411 0.170 6.95 1020.0
2452155.64720 19.093 0.147 7.11 1344.0
2452156.48627 19.403 0.146 5.89 1168.0
2452158.49461 19.387 0.116 5.48 921.0
2452158.53762 19.524 0.116 4.80 910.0
2452162.50413 19.110 0.092 5.05 994.0
2452168.53885 19.310 0.121 5.75 1021.0
2452173.49686 19.076 0.123 6.66 1088.0
2452184.50009 19.306 0.153 6.66 1171.0
2452194.55447 19.278 0.112 4.93 1110.0
2452321.87307 19.317 0.136 5.45 1408.0
2452324.87519 19.515 0.124 4.52 1211.0
2452341.83166 19.418 0.136 4.35 1820.0
2452350.84477 19.498 0.097 3.85 1131.0
2452358.88424 19.631 0.115 3.66 1063.0
2452370.81249 19.461 0.113 5.11 1001.0
2452381.80789 19.275 0.087 4.53 940.0
2452384.79037 19.629 0.121 4.38 1026.0
2452388.85023 19.564 0.118 4.55 1023.0
2452391.69275 19.530 0.211 6.02 1894.0
2452400.69063 19.681 0.141 4.66 1114.0
2452402.80557 19.623 0.113 3.93 1050.0
2452404.84251 19.436 0.087 3.57 1023.0
2452410.71524 19.984 0.167 4.55 841.0
2452414.86148 19.390 0.095 4.49 1013.0
2452415.72351 19.457 0.124 5.06 1101.0
2452416.74571 19.408 0.105 4.62 1046.0
2452417.72128 19.547 0.127 4.74 1112.0
2452424.76361 19.601 0.255 4.12 4638.0
2452426.67492 19.525 0.110 4.50 966.0
2452431.80926 19.682 0.122 4.29 900.0
2452434.80945 19.500 0.098 3.84 996.0
2452436.58220 19.526 0.133 4.71 1244.0
2452438.61435 19.898 0.160 4.46 1025.0
2452440.59561 19.542 0.119 4.57 1054.0
2452442.61343 19.449 0.103 4.15 999.0
2452444.70605 19.620 0.155 5.50 996.0
2452446.64060 19.490 0.115 3.75 1251.0
2452448.52739 19.618 0.282 4.35 4940.0
2452453.73666 19.601 0.135 4.73 1122.0
2452458.73393 19.401 0.116 5.52 887.0
2452462.72273 19.390 0.078 4.00 852.0
2452463.81981 19.459 0.098 4.23 1029.0
2452466.46291 19.538 0.194 5.76 1879.0
2452466.47175 19.515 0.143 5.67 1154.0
2452466.48065 19.549 0.130 5.38 1068.0
2452466.48963 19.404 0.105 4.86 1031.0
2452466.50234 19.562 0.117 4.53 1036.0
2452466.51152 19.577 0.122 4.51 1037.0
2452466.52054 19.768 0.163 5.24 1033.0
2452466.52952 19.268 0.092 4.57 1003.0
2452466.53998 19.493 0.098 3.95 975.0
2452466.54915 19.527 0.110 4.31 974.0
2452466.55848 19.509 0.095 3.73 947.0
2452466.56215 19.747 0.123 4.03 943.0
2452466.56808 19.641 0.108 3.93 934.0
2452466.57700 19.548 0.104 4.08 934.0
2452466.58895 19.731 0.119 4.04 916.0
2452466.59889 19.777 0.129 4.19 907.0
2452466.60791 19.555 0.101 3.99 876.0
2452466.61675 19.622 0.116 4.38 890.0
2452466.62753 19.493 0.123 5.43 906.0
2452466.63726 19.362 0.113 5.58 906.0
2452466.64749 19.461 0.125 5.53 919.0
2452466.65646 19.622 0.125 4.74 892.0
2452466.66539 19.321 0.100 4.95 904.0
2452466.67805 19.457 0.119 5.23 921.0
2452466.68691 19.460 0.106 4.60 901.0
2452466.69577 19.806 0.160 5.14 914.0
2452466.70568 19.515 0.107 4.56 905.0
2452466.71596 19.318 0.097 4.82 936.0
2452466.72507 19.575 0.134 5.34 958.0
2452466.73407 19.447 0.131 5.76 971.0
2452466.74332 19.674 0.159 5.70 980.0
2452466.74979 19.897 0.215 6.18 1003.0
2452466.75931 19.498 0.140 5.64 1015.0
2452466.76807 19.549 0.129 5.17 996.0
2452466.77743 19.787 0.160 4.99 1016.0
2452466.79001 19.499 0.133 5.47 1055.0
2452466.79904 19.198 0.121 6.15 1116.0
2452466.80971 19.678 0.152 5.04 1136.0
2452466.81862 19.200 0.123 5.97 1222.0
2452466.82854 19.590 0.173 5.97 1283.0
2452466.83737 19.657 0.181 5.70 1325.0
2452466.84634 19.121 0.133 6.63 1397.0
2452468.46484 19.478 0.179 6.12 1571.0
2452470.46516 19.275 0.156 6.30 1722.0
2452472.46938 19.003 0.132 5.83 1976.0
2452472.50776 19.626 0.179 4.19 1946.0
2452472.51680 19.635 0.165 4.07 1733.0
2452472.52644 19.353 0.125 3.95 1735.0
2452472.53536 19.355 0.137 4.42 1710.0
2452472.54500 19.600 0.157 4.22 1635.0
2452472.56293 19.751 0.184 4.02 1768.0
2452472.57271 19.638 0.162 4.13 1682.0
2452472.58320 19.631 0.158 4.08 1582.0
2452472.59228 19.641 0.152 4.13 1481.0
2452472.63373 19.982 0.187 4.11 1242.0
2452472.64301 19.640 0.137 4.18 1204.0
2452472.67213 19.662 0.114 3.68 1062.0
2452472.68097 19.482 0.099 4.17 962.0
2452472.69128 19.604 0.105 4.04 885.0
2452472.70023 19.316 0.081 4.20 865.0
2452472.70912 19.534 0.095 4.13 854.0
2452472.71931 19.557 0.097 4.22 825.0
2452472.73262 19.801 0.136 4.62 842.0
2452472.74220 19.464 0.094 4.21 904.0
2452472.75127 19.438 0.111 5.05 930.0
2452472.76016 19.525 0.111 4.85 837.0
2452472.76991 19.338 0.087 4.39 828.0
2452472.79293 19.709 0.140 4.99 869.0
2452472.81138 19.008 0.083 5.92 696.0
2452472.82079 19.303 0.123 6.03 933.0
2452474.46546 19.709 0.192 5.25 1643.0
2452482.62214 19.443 0.132 5.39 1121.0
2452485.63215 19.696 0.178 6.42 922.0
2452489.70299 19.314 0.090 4.17 952.0
2452492.64767 19.524 0.109 4.45 1002.0
2452494.70205 19.885 0.182 5.33 820.0
2452497.50460 19.386 0.110 4.74 1002.0
2452499.54039 19.615 0.119 4.25 973.0
2452501.56811 19.458 0.095 3.88 1007.0
2452503.49162 19.091 0.278 6.04 6244.0
2452511.54830 19.545 0.147 5.06 1108.0
2452517.48136 19.050 0.143 7.97 1215.0
2452521.51672 19.411 0.103 4.10 1156.0
2452526.54693 19.503 0.111 4.59 946.0
2452537.47811 19.873 0.277 6.10 1794.0
2452540.49470 19.475 0.161 5.65 1340.0
2452546.50525 19.290 0.114 4.86 1158.0
2452550.48652 19.863 0.213 5.60 1257.0
2452554.55841 19.488 0.125 4.69 1091.0
2452558.49496 19.449 0.160 5.26 1479.0
2452565.48782 19.493 0.241 6.44 2031.0
2452693.89219 19.523 0.122 4.47 1157.0
2452698.89013 19.471 0.106 4.77 863.0
2452711.87315 19.868 0.131 4.16 854.0
2452721.88060 19.180 0.219 4.60 5766.0
2452730.89389 19.555 0.105 4.09 994.0
2452743.77029 19.735 0.124 3.89 1105.0
2452748.78884 19.696 0.165 5.08 1397.0
2452755.77874 19.670 0.107 4.00 962.0
2452758.93016 19.476 0.156 5.20 1592.0
2452765.78688 19.385 0.097 4.69 1129.0
2452782.71004 19.516 0.152 6.62 1015.0
2452784.69899 19.360 0.073 3.41 921.0
2452786.58455 19.213 0.155 6.57 1558.0
2452788.68634 19.569 0.094 3.41 1068.0
2452790.79144 19.431 0.109 4.99 972.0
2452792.52842 19.288 0.160 7.00 1255.0
2452794.55466 19.674 0.225 6.64 1388.0
2452796.56337 19.353 0.096 4.17 1073.0
2452802.55824 19.233 0.156 6.54 1543.0
2452808.63079 19.514 0.123 5.06 1153.0
2452810.56903 19.514 0.122 4.49 1150.0
2452812.57090 19.408 0.110 4.08 1299.0
2452813.81465 19.405 0.103 4.32 1046.0
2452815.59325 19.597 0.111 4.20 929.0
2452816.65868 19.555 0.107 4.73 839.0
2452817.77333 19.408 0.112 5.00 1044.0
2452818.66818 19.521 0.116 4.90 1015.0
2452819.76228 19.474 0.121 4.71 1053.0
2452821.66052 19.484 0.108 4.15 1017.0
2452826.65119 19.685 0.179 6.25 801.0
2452830.78143 19.637 0.188 4.63 2045.0
2452838.72714 19.454 0.112 4.99 1004.0
2452840.49871 19.140 0.102 5.39 1146.0
2452842.53514 19.655 0.145 5.11 1022.0
2452844.61128 19.602 0.108 4.43 918.0
2452848.54648 19.082 0.116 6.90 1116.0
2452851.53374 19.446 0.117 4.85 1150.0
2452853.53159 19.463 0.118 5.01 1095.0
2452854.75453 19.693 0.170 5.61 1102.0
2452857.71747 19.212 0.102 5.05 1189.0
2452864.50077 19.343 0.152 6.14 1337.0
2452867.65598 19.446 0.122 5.37 987.0
2452867.69807 19.594 0.110 4.21 960.0
2452867.71936 19.600 0.133 5.12 994.0
2452867.72930 19.393 0.123 5.70 1008.0
2452867.73251 19.386 0.115 5.33 1009.0
2452867.73556 19.458 0.135 5.67 1041.0
2452867.73861 19.344 0.113 5.30 1042.0
2452868.51429 19.392 0.098 4.63 1038.0
2452869.56728 19.536 0.114 4.28 995.0
2452869.58857 19.394 0.098 4.10 984.0
2452870.65628 19.687 0.123 3.82 1042.0
2452871.47684 19.233 0.098 4.89 1157.0
2452871.51151 19.273 0.092 4.81 1005.0
2452871.52781 19.739 0.134 4.46 1002.0
2452871.54698 19.549 0.102 3.89 1001.0
2452871.55026 19.280 0.084 4.11 1026.0
2452871.55365 19.487 0.098 3.98 1030.0
2452871.55700 19.437 0.099 4.28 1039.0
2452871.56044 19.626 0.120 4.21 1052.0
2452871.56414 19.361 0.094 4.13 1069.0
2452871.56803 19.299 0.085 3.88 1063.0
2452871.57980 19.410 0.088 3.69 1068.0
2452871.58743 19.416 0.094 3.84 1125.0
2452871.59090 19.237 0.077 3.74 1112.0
2452871.59428 19.522 0.101 3.85 1094.0
2452871.59764 19.660 0.109 3.60 1097.0
2452871.60093 19.487 0.093 3.56 1100.0
2452871.60426 19.592 0.105 3.68 1091.0
2452871.60748 19.415 0.091 3.74 1102.0
2452871.61118 19.443 0.092 3.73 1077.0
2452871.61585 19.557 0.102 3.71 1069.0
2452871.63049 19.867 0.138 3.83 1051.0
2452871.71129 19.553 0.111 4.17 1015.0
2452872.50170 19.456 0.115 4.78 1031.0
2452872.67540 19.506 0.084 3.62 857.0
2452872.70262 19.556 0.102 4.10 936.0
2452874.57627 19.126 0.082 5.17 790.0
2452875.53658 19.483 0.098 4.83 869.0
2452875.61544 19.465 0.134 6.10 928.0
2452875.69346 19.846 0.197 6.10 1016.0
2452876.49411 19.443 0.109 5.65 980.0
2452876.65169 19.482 0.102 4.55 911.0
2452877.52165 19.282 0.108 5.25 1051.0
2452877.65100 19.364 0.099 4.22 1052.0
2452878.49816 19.439 0.095 3.80 1083.0
2452878.56930 19.466 0.089 3.75 961.0
2452879.55333 19.400 0.094 4.17 945.0
2452880.70010 19.359 0.117 5.42 1038.0
2452881.65634 19.198 0.078 4.84 733.0
2452882.50044 19.182 0.099 6.18 970.0
2452883.58619 19.382 0.091 4.49 918.0
2452884.47633 19.228 0.122 5.52 1338.0
2452892.51419 19.165 0.124 6.30 1195.0
2452896.58101 19.525 0.103 3.60 1106.0
2452899.60441 19.378 0.100 4.66 900.0
2452905.54431 19.099 0.118 6.33 1162.0
2452909.51514 19.237 0.113 5.73 1082.0
2452912.53773 19.481 0.117 4.30 1170.0
2452921.59831 19.499 0.187 5.80 1602.0
2452926.56551 19.787 0.175 4.41 1202.0
2453040.88363 19.113 0.147 5.33 2231.0
2453044.85820 19.407 0.144 5.41 1264.0
2453046.86814 19.578 0.151 4.74 1283.0
2453047.85686 19.711 0.129 4.06 1090.0
2453055.87452 19.586 0.122 4.64 977.0
2453058.89269 19.526 0.105 3.57 1134.0
2453064.81324 19.643 0.167 5.41 1185.0
2453067.88666 19.390 0.083 3.70 903.0
2453070.84819 19.233 0.103 4.88 1169.0
2453070.89257 19.343 0.091 3.93 1055.0
2453071.87693 19.613 0.119 4.01 1069.0
2453073.80367 19.335 0.107 4.50 1127.0
2453075.84225 19.459 0.106 3.97 1159.0
2453079.88686 19.677 0.159 3.83 1935.0
2453082.86016 19.437 0.098 4.16 914.0
2453084.89946 19.568 0.082 3.52 824.0
2453086.83181 19.510 0.083 3.88 810.0
2453088.78930 19.393 0.073 3.63 765.0
2453089.89856 19.551 0.107 4.79 894.0
2453091.81875 19.424 0.086 4.09 818.0
2453096.85686 19.361 0.107 5.73 930.0
2453098.83736 19.599 0.096 3.97 893.0
2453100.79783 19.706 0.112 3.72 995.0
2453101.90434 19.392 0.107 5.15 1032.0
2453103.76910 19.624 0.110 3.41 1159.0
2453104.88363 19.234 0.265 4.81 7988.0
2453108.76167 19.579 0.096 3.61 955.0
2453109.79661 19.559 0.099 4.25 834.0
2453110.82828 19.656 0.113 4.50 908.0
2453112.77709 19.551 0.092 4.31 736.0
2453113.86686 19.474 0.095 5.28 779.0
2453114.77838 19.390 0.081 3.97 820.0
2453115.86120 19.574 0.102 4.89 843.0
2453116.91732 19.610 0.122 4.92 901.0
2453122.90439 19.220 0.101 5.66 983.0
2453125.86465 19.110 0.093 5.66 973.0
2453126.89027 19.231 0.083 4.32 1020.0
2453127.79578 19.313 0.095 4.15 1059.0
2453128.81415 19.666 0.120 4.56 1054.0
2453130.69216 19.352 0.117 3.89 1441.0
2453138.69522 19.524 0.128 5.23 917.0
2453139.86654 19.484 0.094 4.51 858.0
2453140.87225 19.338 0.094 4.94 864.0
2453140.90258 19.487 0.109 5.09 859.0
2453142.76055 19.698 0.115 4.52 869.0
2453144.78149 19.430 0.103 5.27 816.0
2453146.78130 19.491 0.118 6.18 801.0
2453151.74408 19.589 0.136 5.86 832.0
2453151.89676 19.586 0.136 5.37 928.0
2453152.74737 19.191 0.087 4.86 907.0
2453153.75212 19.593 0.145 6.27 878.0
2453154.81363 19.264 0.109 6.06 891.0
2453156.83333 19.255 0.094 4.66 1086.0
2453158.90401 19.281 0.157 6.11 1480.0
2453162.80832 19.372 0.107 4.57 1138.0
2453163.62123 19.266 0.077 3.88 828.0
2453163.64006 19.655 0.107 4.13 819.0
2453164.72995 19.535 0.114 4.95 891.0
2453165.75076 19.416 0.085 4.42 802.0
2453166.89589 19.588 0.178 5.95 1118.0
2453167.74876 19.260 0.113 6.53 835.0
2453168.74394 19.549 0.108 5.49 840.0
2453169.71984 19.211 0.083 4.55 847.0
2453170.79736 19.684 0.104 4.08 782.0
2453172.74707 19.352 0.082 4.77 739.0
2453174.70336 19.593 0.091 3.77 800.0
2453175.71330 19.271 0.075 4.02 898.0
2453177.75044 19.368 0.148 8.39 956.0
2453179.78676 19.728 0.131 4.95 850.0
2453180.71510 19.318 0.074 4.32 753.0
2453182.76659 19.381 0.097 5.18 793.0
2453183.73524 19.416 0.105 5.19 834.0
2453184.69303 19.431 0.082 4.09 811.0
2453185.74569 19.724 0.138 4.34 995.0
2453185.76592 19.380 0.111 4.80 989.0
2453185.82991 19.833 0.140 3.82 1042.0
2453185.87937 19.417 0.126 4.88 1204.0
2453186.62474 19.426 0.132 4.88 1304.0
2453190.63676 19.249 0.102 5.01 1045.0
2453191.77823 19.444 0.128 5.64 973.0
2453193.53123 19.398 0.098 4.53 885.0
2453194.58989 19.309 0.110 5.10 1101.0
2453195.63717 19.990 0.134 4.22 753.0
2453195.79485 19.923 0.132 3.69 888.0
2453196.55746 19.246 0.100 5.45 921.0
2453197.50783 19.368 0.083 3.76 923.0
2453199.61760 19.513 0.113 5.62 750.0
2453201.50944 19.477 0.098 4.50 909.0
2453202.47390 19.479 0.140 5.96 969.0
2453202.52602 19.683 0.109 4.32 825.0
2453202.56388 19.513 0.100 4.94 774.0
2453202.63017 19.319 0.095 5.38 867.0
2453202.75567 19.839 0.151 5.08 816.0
2453202.79234 19.559 0.116 4.65 894.0
2453202.82853 19.479 0.156 6.23 1038.0
2453203.46962 19.036 0.085 5.29 962.0
2453203.65337 19.437 0.100 4.82 795.0
2453204.64660 19.293 0.077 4.78 725.0
2453206.71223 19.478 0.098 4.84 730.0
2453207.66076 19.331 0.115 6.23 761.0
2453210.53961 19.769 0.178 6.36 978.0
2453211.57807 19.363 0.101 5.69 772.0
2453217.47623 19.449 0.117 3.69 1633.0
2453218.64498 19.573 0.142 4.79 1244.0
2453219.59333 19.040 0.116 6.83 1038.0
2453223.64623 19.288 0.142 7.29 895.0
2453224.69175 19.489 0.096 3.77 930.0
2453226.60906 19.302 0.121 6.94 712.0
2453228.59549 19.380 0.105 5.69 763.0
2453229.62796 19.310 0.086 4.78 768.0
2453230.66154 19.491 0.093 4.36 730.0
2453231.56488 19.305 0.103 5.61 846.0
2453232.59277 19.635 0.195 7.62 842.0
2453238.61386 19.411 0.104 4.93 857.0
2453240.67375 19.055 0.101 6.48 896.0
2453245.54852 19.899 0.146 3.63 1150.0
2453246.65224 19.528 0.141 5.32 1047.0
2453247.61839 19.188 0.098 5.05 1047.0
